claim_id,instance_id,shots,sim_seed,delta,p1_expected_cut,p2_expected_cut,margin,preserves_direction
L2-C3,er_n8_p0.4_seed0,1024,8,0.05,2.080078125,2.3291015625,0.2490234375,1
L2-C1,er_n8_p0.4_seed0,1024,9,0.0,2.0537109375,2.26953125,0.2158203125,1
L2-C2,er_n8_p0.4_seed0,1024,9,0.01,2.0537109375,2.26953125,0.2158203125,1
L2-C3,er_n8_p0.4_seed0,1024,9,0.05,2.0537109375,2.26953125,0.2158203125,1
L2-C1,er_n8_p0.4_seed0,4096,0,0.0,2.0693359375,2.314697265625,0.245361328125,1
L2-C2,er_n8_p0.4_seed0,4096,0,0.01,2.0693359375,2.314697265625,0.245361328125,1
L2-C3,er_n8_p0.4_seed0,4096,0,0.05,2.0693359375,2.314697265625,0.245361328125,1
L2-C1,er_n8_p0.4_seed0,4096,1,0.0,2.048583984375,2.27685546875,0.228271484375,1
L2-C2,er_n8_p0.4_seed0,4096,1,0.01,2.048583984375,2.27685546875,0.228271484375,1
L2-C3,er_n8_p0.4_seed0,4096,1,0.05,2.048583984375,2.27685546875,0.228271484375,1
L2-C1,er_n8_p0.4_seed0,4096,2,0.0,2.057861328125,2.32421875,0.266357421875,1
L2-C2,er_n8_p0.4_seed0,4096,2,0.01,2.057861328125,2.32421875,0.266357421875,1
L2-C3,er_n8_p0.4_seed0,4096,2,0.05,2.057861328125,2.32421875,0.266357421875,1
L2-C1,er_n8_p0.4_seed0,4096,3,0.0,2.0615234375,2.3095703125,0.248046875,1
L2-C2,er_n8_p0.4_seed0,4096,3,0.01,2.0615234375,2.3095703125,0.248046875,1
L2-C3,er_n8_p0.4_seed0,4096,3,0.05,2.0615234375,2.3095703125,0.248046875,1
L2-C1,er_n8_p0.4_seed0,4096,4,0.0,2.02880859375,2.302978515625,0.274169921875,1
L2-C2,er_n8_p0.4_seed0,4096,4,0.01,2.02880859375,2.302978515625,0.274169921875,1
L2-C3,er_n8_p0.4_seed0,4096,4,0.05,2.02880859375,2.302978515625,0.274169921875,1
L2-C1,er_n8_p0.4_seed0,4096,5,0.0,2.06103515625,2.315185546875,0.254150390625,1
L2-C2,er_n8_p0.4_seed0,4096,5,0.01,2.06103515625,2.315185546875,0.254150390625,1
L2-C3,er_n8_p0.4_seed0,4096,5,0.05,2.06103515625,2.315185546875,0.254150390625,1
L2-C1,er_n8_p0.4_seed0,4096,6,0.0,2.089111328125,2.308349609375,0.21923828125,1
L2-C2,er_n8_p0.4_seed0,4096,6,0.01,2.089111328125,2.308349609375,0.21923828125,1
L2-C3,er_n8_p0.4_seed0,4096,6,0.05,2.089111328125,2.308349609375,0.21923828125,1
L2-C1,er_n8_p0.4_seed0,4096,7,0.0,2.055908203125,2.299560546875,0.24365234375,1
L2-C2,er_n8_p0.4_seed0,4096,7,0.01,2.055908203125,2.299560546875,0.24365234375,1
L2-C3,er_n8_p0.4_seed0,4096,7,0.05,2.055908203125,2.299560546875,0.24365234375,1
L2-C1,er_n8_p0.4_seed0,4096,8,0.0,2.089111328125,2.3408203125,0.251708984375,1
L2-C2,er_n8_p0.4_seed0,4096,8,0.01,2.089111328125,2.3408203125,0.251708984375,1
L2-C3,er_n8_p0.4_seed0,4096,8,0.05,2.089111328125,2.3408203125,0.251708984375,1
L2-C1,er_n8_p0.4_seed0,4096,9,0.0,2.061279296875,2.289306640625,0.22802734375,1
L2-C2,er_n8_p0.4_seed0,4096,9,0.01,2.061279296875,2.289306640625,0.22802734375,1
L2-C3,er_n8_p0.4_seed0,4096,9,0.05,2.061279296875,2.289306640625,0.22802734375,1
L2-C1,er_n8_p0.4_seed1,128,0,0.0,6.1484375,6.078125,-0.0703125,0
L2-C2,er_n8_p0.4_seed1,128,0,0.01,6.1484375,6.078125,-0.0703125,0
L2-C3,er_n8_p0.4_seed1,128,0,0.05,6.1484375,6.078125,-0.0703125,0
L2-C1,er_n8_p0.4_seed1,128,1,0.0,6.078125,6.015625,-0.0625,0
L2-C2,er_n8_p0.4_seed1,128,1,0.01,6.078125,6.015625,-0.0625,0
L2-C3,er_n8_p0.4_seed1,128,1,0.05,6.078125,6.015625,-0.0625,0
L2-C1,er_n8_p0.4_seed1,128,2,0.0,6.1328125,6.1171875,-0.015625,0
L2-C2,er_n8_p0.4_seed1,128,2,0.01,6.1328125,6.1171875,-0.015625,0
L2-C3,er_n8_p0.4_seed1,128,2,0.05,6.1328125,6.1171875,-0.015625,0
L2-C1,er_n8_p0.4_seed1,128,3,0.0,6.0546875,6.1640625,0.109375,1
L2-C2,er_n8_p0.4_seed1,128,3,0.01,6.0546875,6.1640625,0.109375,1
L2-C3,er_n8_p0.4_seed1,128,3,0.05,6.0546875,6.1640625,0.109375,1
L2-C1,er_n8_p0.4_seed1,128,4,0.0,6.1015625,6.0390625,-0.0625,0
L2-C2,er_n8_p0.4_seed1,128,4,0.01,6.1015625,6.0390625,-0.0625,0
L2-C3,er_n8_p0.4_seed1,128,4,0.05,6.1015625,6.0390625,-0.0625,0
L2-C1,er_n8_p0.4_seed1,128,5,0.0,6.2421875,6.1328125,-0.109375,0
L2-C2,er_n8_p0.4_seed1,128,5,0.01,6.2421875,6.1328125,-0.109375,0
L2-C3,er_n8_p0.4_seed1,128,5,0.05,6.2421875,6.1328125,-0.109375,0
L2-C1,er_n8_p0.4_seed1,128,6,0.0,6.1953125,6.078125,-0.1171875,0
L2-C2,er_n8_p0.4_seed1,128,6,0.01,6.1953125,6.078125,-0.1171875,0
L2-C3,er_n8_p0.4_seed1,128,6,0.05,6.1953125,6.078125,-0.1171875,0
L2-C1,er_n8_p0.4_seed1,128,7,0.0,6.171875,5.8515625,-0.3203125,0
L2-C2,er_n8_p0.4_seed1,128,7,0.01,6.171875,5.8515625,-0.3203125,0
L2-C3,er_n8_p0.4_seed1,128,7,0.05,6.171875,5.8515625,-0.3203125,0
L2-C1,er_n8_p0.4_seed1,128,8,0.0,5.9453125,6.09375,0.1484375,1
L2-C2,er_n8_p0.4_seed1,128,8,0.01,5.9453125,6.09375,0.1484375,1
L2-C3,er_n8_p0.4_seed1,128,8,0.05,5.9453125,6.09375,0.1484375,1
L2-C1,er_n8_p0.4_seed1,128,9,0.0,6.1484375,5.96875,-0.1796875,0
L2-C2,er_n8_p0.4_seed1,128,9,0.01,6.1484375,5.96875,-0.1796875,0
L2-C3,er_n8_p0.4_seed1,128,9,0.05,6.1484375,5.96875,-0.1796875,0
L2-C1,er_n8_p0.4_seed1,512,0,0.0,6.0390625,6.080078125,0.041015625,1
L2-C2,er_n8_p0.4_seed1,512,0,0.01,6.0390625,6.080078125,0.041015625,1
L2-C3,er_n8_p0.4_seed1,512,0,0.05,6.0390625,6.080078125,0.041015625,0
L2-C1,er_n8_p0.4_seed1,512,1,0.0,6.06640625,6.236328125,0.169921875,1
L2-C2,er_n8_p0.4_seed1,512,1,0.01,6.06640625,6.236328125,0.169921875,1
L2-C3,er_n8_p0.4_seed1,512,1,0.05,6.06640625,6.236328125,0.169921875,1
L2-C1,er_n8_p0.4_seed1,512,2,0.0,5.951171875,6.068359375,0.1171875,1
L2-C2,er_n8_p0.4_seed1,512,2,0.01,5.951171875,6.068359375,0.1171875,1
L2-C3,er_n8_p0.4_seed1,512,2,0.05,5.951171875,6.068359375,0.1171875,1
L2-C1,er_n8_p0.4_seed1,512,3,0.0,6.08203125,6.142578125,0.060546875,1
L2-C2,er_n8_p0.4_seed1,512,3,0.01,6.08203125,6.142578125,0.060546875,1
L2-C3,er_n8_p0.4_seed1,512,3,0.05,6.08203125,6.142578125,0.060546875,1
L2-C1,er_n8_p0.4_seed1,512,4,0.0,6.041015625,6.09375,0.052734375,1
L2-C2,er_n8_p0.4_seed1,512,4,0.01,6.041015625,6.09375,0.052734375,1
L2-C3,er_n8_p0.4_seed1,512,4,0.05,6.041015625,6.09375,0.052734375,1
L2-C1,er_n8_p0.4_seed1,512,5,0.0,6.126953125,6.037109375,-0.08984375,0
L2-C2,er_n8_p0.4_seed1,512,5,0.01,6.126953125,6.037109375,-0.08984375,0
L2-C3,er_n8_p0.4_seed1,512,5,0.05,6.126953125,6.037109375,-0.08984375,0
L2-C1,er_n8_p0.4_seed1,512,6,0.0,6.103515625,6.22265625,0.119140625,1
L2-C2,er_n8_p0.4_seed1,512,6,0.01,6.103515625,6.22265625,0.119140625,1
L2-C3,er_n8_p0.4_seed1,512,6,0.05,6.103515625,6.22265625,0.119140625,1
L2-C1,er_n8_p0.4_seed1,512,7,0.0,6.119140625,5.984375,-0.134765625,0
L2-C2,er_n8_p0.4_seed1,512,7,0.01,6.119140625,5.984375,-0.134765625,0
L2-C3,er_n8_p0.4_seed1,512,7,0.05,6.119140625,5.984375,-0.134765625,0
L2-C1,er_n8_p0.4_seed1,512,8,0.0,6.044921875,6.05078125,0.005859375,1
L2-C2,er_n8_p0.4_seed1,512,8,0.01,6.044921875,6.05078125,0.005859375,0
L2-C3,er_n8_p0.4_seed1,512,8,0.05,6.044921875,6.05078125,0.005859375,0
L2-C1,er_n8_p0.4_seed1,512,9,0.0,6.142578125,5.9609375,-0.181640625,0
L2-C2,er_n8_p0.4_seed1,512,9,0.01,6.142578125,5.9609375,-0.181640625,0
L2-C3,er_n8_p0.4_seed1,512,9,0.05,6.142578125,5.9609375,-0.181640625,0
L2-C1,er_n8_p0.4_seed1,1024,0,0.0,6.08984375,6.1201171875,0.0302734375,1
L2-C2,er_n8_p0.4_seed1,1024,0,0.01,6.08984375,6.1201171875,0.0302734375,1
L2-C3,er_n8_p0.4_seed1,1024,0,0.05,6.08984375,6.1201171875,0.0302734375,0
L2-C1,er_n8_p0.4_seed1,1024,1,0.0,6.044921875,6.1396484375,0.0947265625,1
L2-C2,er_n8_p0.4_seed1,1024,1,0.01,6.044921875,6.1396484375,0.0947265625,1
L2-C3,er_n8_p0.4_seed1,1024,1,0.05,6.044921875,6.1396484375,0.0947265625,1
L2-C1,er_n8_p0.4_seed1,1024,2,0.0,6.041015625,6.08984375,0.048828125,1
L2-C2,er_n8_p0.4_seed1,1024,2,0.01,6.041015625,6.08984375,0.048828125,1
L2-C3,er_n8_p0.4_seed1,1024,2,0.05,6.041015625,6.08984375,0.048828125,0
L2-C1,er_n8_p0.4_seed1,1024,3,0.0,6.0537109375,6.1455078125,0.091796875,1
L2-C2,er_n8_p0.4_seed1,1024,3,0.01,6.0537109375,6.1455078125,0.091796875,1
L2-C3,er_n8_p0.4_seed1,1024,3,0.05,6.0537109375,6.1455078125,0.091796875,1
L2-C1,er_n8_p0.4_seed1,1024,4,0.0,6.0625,6.0732421875,0.0107421875,1
L2-C2,er_n8_p0.4_seed1,1024,4,0.01,6.0625,6.0732421875,0.0107421875,1
L2-C3,er_n8_p0.4_seed1,1024,4,0.05,6.0625,6.0732421875,0.0107421875,0
L2-C1,er_n8_p0.4_seed1,1024,5,0.0,6.1123046875,6.091796875,-0.0205078125,0
L2-C2,er_n8_p0.4_seed1,1024,5,0.01,6.1123046875,6.091796875,-0.0205078125,0
L2-C3,er_n8_p0.4_seed1,1024,5,0.05,6.1123046875,6.091796875,-0.0205078125,0
L2-C1,er_n8_p0.4_seed1,1024,6,0.0,6.0849609375,6.1298828125,0.044921875,1
L2-C2,er_n8_p0.4_seed1,1024,6,0.01,6.0849609375,6.1298828125,0.044921875,1
L2-C3,er_n8_p0.4_seed1,1024,6,0.05,6.0849609375,6.1298828125,0.044921875,0
L2-C1,er_n8_p0.4_seed1,1024,7,0.0,6.0654296875,6.015625,-0.0498046875,0
L2-C2,er_n8_p0.4_seed1,1024,7,0.01,6.0654296875,6.015625,-0.0498046875,0
L2-C3,er_n8_p0.4_seed1,1024,7,0.05,6.0654296875,6.015625,-0.0498046875,0
L2-C1,er_n8_p0.4_seed1,1024,8,0.0,6.0166015625,6.0830078125,0.06640625,1
L2-C2,er_n8_p0.4_seed1,1024,8,0.01,6.0166015625,6.0830078125,0.06640625,1
L2-C3,er_n8_p0.4_seed1,1024,8,0.05,6.0166015625,6.0830078125,0.06640625,1
L2-C1,er_n8_p0.4_seed1,1024,9,0.0,6.13671875,6.0849609375,-0.0517578125,0
L2-C2,er_n8_p0.4_seed1,1024,9,0.01,6.13671875,6.0849609375,-0.0517578125,0
L2-C3,er_n8_p0.4_seed1,1024,9,0.05,6.13671875,6.0849609375,-0.0517578125,0
L2-C1,er_n8_p0.4_seed1,4096,0,0.0,6.05029296875,6.09375,0.04345703125,1
L2-C2,er_n8_p0.4_seed1,4096,0,0.01,6.05029296875,6.09375,0.04345703125,1
L2-C3,er_n8_p0.4_seed1,4096,0,0.05,6.05029296875,6.09375,0.04345703125,0
L2-C1,er_n8_p0.4_seed1,4096,1,0.0,6.013427734375,6.12890625,0.115478515625,1
L2-C2,er_n8_p0.4_seed1,4096,1,0.01,6.013427734375,6.12890625,0.115478515625,1
L2-C3,er_n8_p0.4_seed1,4096,1,0.05,6.013427734375,6.12890625,0.115478515625,1
L2-C1,er_n8_p0.4_seed1,4096,2,0.0,6.09814453125,6.11181640625,0.013671875,1
L2-C2,er_n8_p0.4_seed1,4096,2,0.01,6.09814453125,6.11181640625,0.013671875,1
L2-C3,er_n8_p0.4_seed1,4096,2,0.05,6.09814453125,6.11181640625,0.013671875,0
L2-C1,er_n8_p0.4_seed1,4096,3,0.0,6.0537109375,6.1162109375,0.0625,1
L2-C2,er_n8_p0.4_seed1,4096,3,0.01,6.0537109375,6.1162109375,0.0625,1
L2-C3,er_n8_p0.4_seed1,4096,3,0.05,6.0537109375,6.1162109375,0.0625,1
L2-C1,er_n8_p0.4_seed1,4096,4,0.0,6.0380859375,6.102783203125,0.064697265625,1
L2-C2,er_n8_p0.4_seed1,4096,4,0.01,6.0380859375,6.102783203125,0.064697265625,1
L2-C3,er_n8_p0.4_seed1,4096,4,0.05,6.0380859375,6.102783203125,0.064697265625,1
L2-C1,er_n8_p0.4_seed1,4096,5,0.0,6.0732421875,6.134521484375,0.061279296875,1
L2-C2,er_n8_p0.4_seed1,4096,5,0.01,6.0732421875,6.134521484375,0.061279296875,1
L2-C3,er_n8_p0.4_seed1,4096,5,0.05,6.0732421875,6.134521484375,0.061279296875,1
L2-C1,er_n8_p0.4_seed1,4096,6,0.0,6.054931640625,6.133056640625,0.078125,1
L2-C2,er_n8_p0.4_seed1,4096,6,0.01,6.054931640625,6.133056640625,0.078125,1
L2-C3,er_n8_p0.4_seed1,4096,6,0.05,6.054931640625,6.133056640625,0.078125,1
L2-C1,er_n8_p0.4_seed1,4096,7,0.0,6.03173828125,6.10986328125,0.078125,1
L2-C2,er_n8_p0.4_seed1,4096,7,0.01,6.03173828125,6.10986328125,0.078125,1
L2-C3,er_n8_p0.4_seed1,4096,7,0.05,6.03173828125,6.10986328125,0.078125,1
L2-C1,er_n8_p0.4_seed1,4096,8,0.0,6.04248046875,6.1728515625,0.13037109375,1
L2-C2,er_n8_p0.4_seed1,4096,8,0.01,6.04248046875,6.1728515625,0.13037109375,1
L2-C3,er_n8_p0.4_seed1,4096,8,0.05,6.04248046875,6.1728515625,0.13037109375,1
L2-C1,er_n8_p0.4_seed1,4096,9,0.0,6.066162109375,6.085693359375,0.01953125,1
L2-C2,er_n8_p0.4_seed1,4096,9,0.01,6.066162109375,6.085693359375,0.01953125,1
L2-C3,er_n8_p0.4_seed1,4096,9,0.05,6.066162109375,6.085693359375,0.01953125,0
L2-C1,er_n8_p0.4_seed2,128,0,0.0,4.921875,4.921875,0.0,0
L2-C2,er_n8_p0.4_seed2,128,0,0.01,4.921875,4.921875,0.0,0
L2-C3,er_n8_p0.4_seed2,128,0,0.05,4.921875,4.921875,0.0,0
L2-C1,er_n8_p0.4_seed2,128,1,0.0,4.890625,4.9296875,0.0390625,1
L2-C2,er_n8_p0.4_seed2,128,1,0.01,4.890625,4.9296875,0.0390625,1
L2-C3,er_n8_p0.4_seed2,128,1,0.05,4.890625,4.9296875,0.0390625,0
L2-C1,er_n8_p0.4_seed2,128,2,0.0,4.9453125,4.8515625,-0.09375,0
L2-C2,er_n8_p0.4_seed2,128,2,0.01,4.9453125,4.8515625,-0.09375,0
L2-C3,er_n8_p0.4_seed2,128,2,0.05,4.9453125,4.8515625,-0.09375,0
L2-C1,er_n8_p0.4_seed2,128,3,0.0,4.5234375,4.8046875,0.28125,1
L2-C2,er_n8_p0.4_seed2,128,3,0.01,4.5234375,4.8046875,0.28125,1
L2-C3,er_n8_p0.4_seed2,128,3,0.05,4.5234375,4.8046875,0.28125,1
L2-C1,er_n8_p0.4_seed2,128,4,0.0,4.9140625,4.9296875,0.015625,1
L2-C2,er_n8_p0.4_seed2,128,4,0.01,4.9140625,4.9296875,0.015625,1
L2-C3,er_n8_p0.4_seed2,128,4,0.05,4.9140625,4.9296875,0.015625,0
L2-C1,er_n8_p0.4_seed2,128,5,0.0,5.015625,5.0,-0.015625,0
L2-C2,er_n8_p0.4_seed2,128,5,0.01,5.015625,5.0,-0.015625,0
L2-C3,er_n8_p0.4_seed2,128,5,0.05,5.015625,5.0,-0.015625,0
L2-C1,er_n8_p0.4_seed2,128,6,0.0,4.7890625,4.9296875,0.140625,1
L2-C2,er_n8_p0.4_seed2,128,6,0.01,4.7890625,4.9296875,0.140625,1
L2-C3,er_n8_p0.4_seed2,128,6,0.05,4.7890625,4.9296875,0.140625,1
L2-C1,er_n8_p0.4_seed2,128,7,0.0,4.734375,4.75,0.015625,1
L2-C2,er_n8_p0.4_seed2,128,7,0.01,4.734375,4.75,0.015625,1
L2-C3,er_n8_p0.4_seed2,128,7,0.05,4.734375,4.75,0.015625,0
L2-C1,er_n8_p0.4_seed2,128,8,0.0,4.75,4.9921875,0.2421875,1
L2-C2,er_n8_p0.4_seed2,128,8,0.01,4.75,4.9921875,0.2421875,1
L2-C3,er_n8_p0.4_seed2,128,8,0.05,4.75,4.9921875,0.2421875,1
L2-C1,er_n8_p0.4_seed2,128,9,0.0,4.78125,4.8203125,0.0390625,1
L2-C2,er_n8_p0.4_seed2,128,9,0.01,4.78125,4.8203125,0.0390625,1
L2-C3,er_n8_p0.4_seed2,128,9,0.05,4.78125,4.8203125,0.0390625,0
L2-C1,er_n8_p0.4_seed2,512,0,0.0,4.75390625,4.76953125,0.015625,1
L2-C2,er_n8_p0.4_seed2,512,0,0.01,4.75390625,4.76953125,0.015625,1
L2-C3,er_n8_p0.4_seed2,512,0,0.05,4.75390625,4.76953125,0.015625,0
L2-C1,er_n8_p0.4_seed2,512,1,0.0,4.912109375,4.90625,-0.005859375,0
L2-C2,er_n8_p0.4_seed2,512,1,0.01,4.912109375,4.90625,-0.005859375,0
L2-C3,er_n8_p0.4_seed2,512,1,0.05,4.912109375,4.90625,-0.005859375,0
L2-C1,er_n8_p0.4_seed2,512,2,0.0,4.7578125,4.890625,0.1328125,1
L2-C2,er_n8_p0.4_seed2,512,2,0.01,4.7578125,4.890625,0.1328125,1
L2-C3,er_n8_p0.4_seed2,512,2,0.05,4.7578125,4.890625,0.1328125,1
L2-C1,er_n8_p0.4_seed2,512,3,0.0,4.779296875,4.884765625,0.10546875,1
L2-C2,er_n8_p0.4_seed2,512,3,0.01,4.779296875,4.884765625,0.10546875,1
L2-C3,er_n8_p0.4_seed2,512,3,0.05,4.779296875,4.884765625,0.10546875,1
L2-C1,er_n8_p0.4_seed2,512,4,0.0,4.85546875,4.865234375,0.009765625,1
L2-C2,er_n8_p0.4_seed2,512,4,0.01,4.85546875,4.865234375,0.009765625,0
L2-C3,er_n8_p0.4_seed2,512,4,0.05,4.85546875,4.865234375,0.009765625,0
L2-C1,er_n8_p0.4_seed2,512,5,0.0,4.927734375,4.9140625,-0.013671875,0
L2-C2,er_n8_p0.4_seed2,512,5,0.01,4.927734375,4.9140625,-0.013671875,0
L2-C3,er_n8_p0.4_seed2,512,5,0.05,4.927734375,4.9140625,-0.013671875,0
L2-C1,er_n8_p0.4_seed2,512,6,0.0,4.796875,4.951171875,0.154296875,1
L2-C2,er_n8_p0.4_seed2,512,6,0.01,4.796875,4.951171875,0.154296875,1
L2-C3,er_n8_p0.4_seed2,512,6,0.05,4.796875,4.951171875,0.154296875,1
L2-C1,er_n8_p0.4_seed2,512,7,0.0,4.701171875,4.82421875,0.123046875,1
L2-C2,er_n8_p0.4_seed2,512,7,0.01,4.701171875,4.82421875,0.123046875,1
L2-C3,er_n8_p0.4_seed2,512,7,0.05,4.701171875,4.82421875,0.123046875,1
L2-C1,er_n8_p0.4_seed2,512,8,0.0,4.796875,4.873046875,0.076171875,1
L2-C2,er_n8_p0.4_seed2,512,8,0.01,4.796875,4.873046875,0.076171875,1
L2-C3,er_n8_p0.4_seed2,512,8,0.05,4.796875,4.873046875,0.076171875,1
L2-C1,er_n8_p0.4_seed2,512,9,0.0,4.779296875,4.8828125,0.103515625,1
L2-C2,er_n8_p0.4_seed2,512,9,0.01,4.779296875,4.8828125,0.103515625,1
L2-C3,er_n8_p0.4_seed2,512,9,0.05,4.779296875,4.8828125,0.103515625,1
L2-C1,er_n8_p0.4_seed2,1024,0,0.0,4.78125,4.87109375,0.08984375,1
L2-C2,er_n8_p0.4_seed2,1024,0,0.01,4.78125,4.87109375,0.08984375,1
L2-C3,er_n8_p0.4_seed2,1024,0,0.05,4.78125,4.87109375,0.08984375,1
L2-C1,er_n8_p0.4_seed2,1024,1,0.0,4.904296875,4.8681640625,-0.0361328125,0
L2-C2,er_n8_p0.4_seed2,1024,1,0.01,4.904296875,4.8681640625,-0.0361328125,0
L2-C3,er_n8_p0.4_seed2,1024,1,0.05,4.904296875,4.8681640625,-0.0361328125,0
L2-C1,er_n8_p0.4_seed2,1024,2,0.0,4.75390625,4.900390625,0.146484375,1
L2-C2,er_n8_p0.4_seed2,1024,2,0.01,4.75390625,4.900390625,0.146484375,1
L2-C3,er_n8_p0.4_seed2,1024,2,0.05,4.75390625,4.900390625,0.146484375,1
L2-C1,er_n8_p0.4_seed2,1024,3,0.0,4.837890625,4.8837890625,0.0458984375,1
L2-C2,er_n8_p0.4_seed2,1024,3,0.01,4.837890625,4.8837890625,0.0458984375,1
L2-C3,er_n8_p0.4_seed2,1024,3,0.05,4.837890625,4.8837890625,0.0458984375,0
L2-C1,er_n8_p0.4_seed2,1024,4,0.0,4.912109375,4.9150390625,0.0029296875,1
L2-C2,er_n8_p0.4_seed2,1024,4,0.01,4.912109375,4.9150390625,0.0029296875,0
L2-C3,er_n8_p0.4_seed2,1024,4,0.05,4.912109375,4.9150390625,0.0029296875,0
L2-C1,er_n8_p0.4_seed2,1024,5,0.0,4.8623046875,4.9248046875,0.0625,1
L2-C2,er_n8_p0.4_seed2,1024,5,0.01,4.8623046875,4.9248046875,0.0625,1
L2-C3,er_n8_p0.4_seed2,1024,5,0.05,4.8623046875,4.9248046875,0.0625,1
L2-C1,er_n8_p0.4_seed2,1024,6,0.0,4.798828125,4.912109375,0.11328125,1
L2-C2,er_n8_p0.4_seed2,1024,6,0.01,4.798828125,4.912109375,0.11328125,1
L2-C3,er_n8_p0.4_seed2,1024,6,0.05,4.798828125,4.912109375,0.11328125,1
L2-C1,er_n8_p0.4_seed2,1024,7,0.0,4.7978515625,4.875,0.0771484375,1
L2-C2,er_n8_p0.4_seed2,1024,7,0.01,4.7978515625,4.875,0.0771484375,1
L2-C3,er_n8_p0.4_seed2,1024,7,0.05,4.7978515625,4.875,0.0771484375,1
L2-C1,er_n8_p0.4_seed2,1024,8,0.0,4.7763671875,4.8701171875,0.09375,1
L2-C2,er_n8_p0.4_seed2,1024,8,0.01,4.7763671875,4.8701171875,0.09375,1
L2-C3,er_n8_p0.4_seed2,1024,8,0.05,4.7763671875,4.8701171875,0.09375,1
L2-C1,er_n8_p0.4_seed2,1024,9,0.0,4.7373046875,4.884765625,0.1474609375,1
L2-C2,er_n8_p0.4_seed2,1024,9,0.01,4.7373046875,4.884765625,0.1474609375,1
L2-C3,er_n8_p0.4_seed2,1024,9,0.05,4.7373046875,4.884765625,0.1474609375,1
L2-C1,er_n8_p0.4_seed2,4096,0,0.0,4.810546875,4.887451171875,0.076904296875,1
L2-C2,er_n8_p0.4_seed2,4096,0,0.01,4.810546875,4.887451171875,0.076904296875,1
L2-C3,er_n8_p0.4_seed2,4096,0,0.05,4.810546875,4.887451171875,0.076904296875,1
L2-C1,er_n8_p0.4_seed2,4096,1,0.0,4.77197265625,4.861328125,0.08935546875,1
L2-C2,er_n8_p0.4_seed2,4096,1,0.01,4.77197265625,4.861328125,0.08935546875,1
L2-C3,er_n8_p0.4_seed2,4096,1,0.05,4.77197265625,4.861328125,0.08935546875,1
L2-C1,er_n8_p0.4_seed2,4096,2,0.0,4.826904296875,4.8935546875,0.066650390625,1
L2-C2,er_n8_p0.4_seed2,4096,2,0.01,4.826904296875,4.8935546875,0.066650390625,1
L2-C3,er_n8_p0.4_seed2,4096,2,0.05,4.826904296875,4.8935546875,0.066650390625,1
L2-C1,er_n8_p0.4_seed2,4096,3,0.0,4.828125,4.909423828125,0.081298828125,1
L2-C2,er_n8_p0.4_seed2,4096,3,0.01,4.828125,4.909423828125,0.081298828125,1
L2-C3,er_n8_p0.4_seed2,4096,3,0.05,4.828125,4.909423828125,0.081298828125,1
L2-C1,er_n8_p0.4_seed2,4096,4,0.0,4.79833984375,4.875244140625,0.076904296875,1
L2-C2,er_n8_p0.4_seed2,4096,4,0.01,4.79833984375,4.875244140625,0.076904296875,1
L2-C3,er_n8_p0.4_seed2,4096,4,0.05,4.79833984375,4.875244140625,0.076904296875,1
L2-C1,er_n8_p0.4_seed2,4096,5,0.0,4.857421875,4.910400390625,0.052978515625,1
L2-C2,er_n8_p0.4_seed2,4096,5,0.01,4.857421875,4.910400390625,0.052978515625,1
L2-C3,er_n8_p0.4_seed2,4096,5,0.05,4.857421875,4.910400390625,0.052978515625,1
L2-C1,er_n8_p0.4_seed2,4096,6,0.0,4.8134765625,4.919189453125,0.105712890625,1
L2-C2,er_n8_p0.4_seed2,4096,6,0.01,4.8134765625,4.919189453125,0.105712890625,1
L2-C3,er_n8_p0.4_seed2,4096,6,0.05,4.8134765625,4.919189453125,0.105712890625,1
L2-C1,er_n8_p0.4_seed2,4096,7,0.0,4.79296875,4.868408203125,0.075439453125,1
L2-C2,er_n8_p0.4_seed2,4096,7,0.01,4.79296875,4.868408203125,0.075439453125,1
L2-C3,er_n8_p0.4_seed2,4096,7,0.05,4.79296875,4.868408203125,0.075439453125,1
L2-C1,er_n8_p0.4_seed2,4096,8,0.0,4.812255859375,4.861572265625,0.04931640625,1
L2-C2,er_n8_p0.4_seed2,4096,8,0.01,4.812255859375,4.861572265625,0.04931640625,1
L2-C3,er_n8_p0.4_seed2,4096,8,0.05,4.812255859375,4.861572265625,0.04931640625,0
L2-C1,er_n8_p0.4_seed2,4096,9,0.0,4.78857421875,4.85595703125,0.0673828125,1
L2-C2,er_n8_p0.4_seed2,4096,9,0.01,4.78857421875,4.85595703125,0.0673828125,1
L2-C3,er_n8_p0.4_seed2,4096,9,0.05,4.78857421875,4.85595703125,0.0673828125,1
L2-C1,er_n8_p0.4_seed3,128,0,0.0,4.6953125,4.765625,0.0703125,1
L2-C2,er_n8_p0.4_seed3,128,0,0.01,4.6953125,4.765625,0.0703125,1
L2-C3,er_n8_p0.4_seed3,128,0,0.05,4.6953125,4.765625,0.0703125,1
L2-C1,er_n8_p0.4_seed3,128,1,0.0,4.7890625,4.6328125,-0.15625,0
L2-C2,er_n8_p0.4_seed3,128,1,0.01,4.7890625,4.6328125,-0.15625,0
L2-C3,er_n8_p0.4_seed3,128,1,0.05,4.7890625,4.6328125,-0.15625,0
L2-C1,er_n8_p0.4_seed3,128,2,0.0,4.90625,4.6015625,-0.3046875,0
L2-C2,er_n8_p0.4_seed3,128,2,0.01,4.90625,4.6015625,-0.3046875,0
