claim_id,instance_id,l1_regime,shots,sim_seed,noise_regime,delta,p1_expected_cut,p2_expected_cut,margin,preserves_direction
COMB-C2,er_n10_p0.2_seed0,sabre-mid,512,2,ideal,0.01,0.974609375,0.697265625,-0.27734375,0
COMB-C3,er_n10_p0.2_seed0,sabre-mid,512,2,ideal,0.05,0.974609375,0.697265625,-0.27734375,0
COMB-C1,er_n10_p0.2_seed0,sabre-mid,512,2,depol-medium,0.0,1.09375,0.876953125,-0.216796875,0
COMB-C2,er_n10_p0.2_seed0,sabre-mid,512,2,depol-medium,0.01,1.09375,0.876953125,-0.216796875,0
COMB-C3,er_n10_p0.2_seed0,sabre-mid,512,2,depol-medium,0.05,1.09375,0.876953125,-0.216796875,0
COMB-C1,er_n10_p0.2_seed0,sabre-mid,512,2,depol-high,0.0,1.138671875,0.96875,-0.169921875,0
COMB-C2,er_n10_p0.2_seed0,sabre-mid,512,2,depol-high,0.01,1.138671875,0.96875,-0.169921875,0
COMB-C3,er_n10_p0.2_seed0,sabre-mid,512,2,depol-high,0.05,1.138671875,0.96875,-0.169921875,0
COMB-C1,er_n10_p0.2_seed0,sabre-mid,1024,0,ideal,0.0,1.0244140625,0.75390625,-0.2705078125,0
COMB-C2,er_n10_p0.2_seed0,sabre-mid,1024,0,ideal,0.01,1.0244140625,0.75390625,-0.2705078125,0
COMB-C3,er_n10_p0.2_seed0,sabre-mid,1024,0,ideal,0.05,1.0244140625,0.75390625,-0.2705078125,0
COMB-C1,er_n10_p0.2_seed0,sabre-mid,1024,0,depol-medium,0.0,1.0634765625,0.853515625,-0.2099609375,0
COMB-C2,er_n10_p0.2_seed0,sabre-mid,1024,0,depol-medium,0.01,1.0634765625,0.853515625,-0.2099609375,0
COMB-C3,er_n10_p0.2_seed0,sabre-mid,1024,0,depol-medium,0.05,1.0634765625,0.853515625,-0.2099609375,0
COMB-C1,er_n10_p0.2_seed0,sabre-mid,1024,0,depol-high,0.0,1.1083984375,0.9599609375,-0.1484375,0
COMB-C2,er_n10_p0.2_seed0,sabre-mid,1024,0,depol-high,0.01,1.1083984375,0.9599609375,-0.1484375,0
COMB-C3,er_n10_p0.2_seed0,sabre-mid,1024,0,depol-high,0.05,1.1083984375,0.9599609375,-0.1484375,0
COMB-C1,er_n10_p0.2_seed0,sabre-mid,1024,1,ideal,0.0,1.001953125,0.7490234375,-0.2529296875,0
COMB-C2,er_n10_p0.2_seed0,sabre-mid,1024,1,ideal,0.01,1.001953125,0.7490234375,-0.2529296875,0
COMB-C3,er_n10_p0.2_seed0,sabre-mid,1024,1,ideal,0.05,1.001953125,0.7490234375,-0.2529296875,0
COMB-C1,er_n10_p0.2_seed0,sabre-mid,1024,1,depol-medium,0.0,1.0634765625,0.8515625,-0.2119140625,0
COMB-C2,er_n10_p0.2_seed0,sabre-mid,1024,1,depol-medium,0.01,1.0634765625,0.8515625,-0.2119140625,0
COMB-C3,er_n10_p0.2_seed0,sabre-mid,1024,1,depol-medium,0.05,1.0634765625,0.8515625,-0.2119140625,0
COMB-C1,er_n10_p0.2_seed0,sabre-mid,1024,1,depol-high,0.0,1.1083984375,0.9580078125,-0.150390625,0
COMB-C2,er_n10_p0.2_seed0,sabre-mid,1024,1,depol-high,0.01,1.1083984375,0.9580078125,-0.150390625,0
COMB-C3,er_n10_p0.2_seed0,sabre-mid,1024,1,depol-high,0.05,1.1083984375,0.9580078125,-0.150390625,0
COMB-C1,er_n10_p0.2_seed0,sabre-mid,1024,2,ideal,0.0,1.009765625,0.736328125,-0.2734375,0
COMB-C2,er_n10_p0.2_seed0,sabre-mid,1024,2,ideal,0.01,1.009765625,0.736328125,-0.2734375,0
COMB-C3,er_n10_p0.2_seed0,sabre-mid,1024,2,ideal,0.05,1.009765625,0.736328125,-0.2734375,0
COMB-C1,er_n10_p0.2_seed0,sabre-mid,1024,2,depol-medium,0.0,1.0625,0.849609375,-0.212890625,0
COMB-C2,er_n10_p0.2_seed0,sabre-mid,1024,2,depol-medium,0.01,1.0625,0.849609375,-0.212890625,0
COMB-C3,er_n10_p0.2_seed0,sabre-mid,1024,2,depol-medium,0.05,1.0625,0.849609375,-0.212890625,0
COMB-C1,er_n10_p0.2_seed0,sabre-mid,1024,2,depol-high,0.0,1.107421875,0.9560546875,-0.1513671875,0
COMB-C2,er_n10_p0.2_seed0,sabre-mid,1024,2,depol-high,0.01,1.107421875,0.9560546875,-0.1513671875,0
COMB-C3,er_n10_p0.2_seed0,sabre-mid,1024,2,depol-high,0.05,1.107421875,0.9560546875,-0.1513671875,0
COMB-C1,er_n10_p0.2_seed0,dense-high,512,0,ideal,0.0,1.06640625,0.77734375,-0.2890625,0
COMB-C2,er_n10_p0.2_seed0,dense-high,512,0,ideal,0.01,1.06640625,0.77734375,-0.2890625,0
COMB-C3,er_n10_p0.2_seed0,dense-high,512,0,ideal,0.05,1.06640625,0.77734375,-0.2890625,0
COMB-C1,er_n10_p0.2_seed0,dense-high,512,0,depol-medium,0.0,1.09375,0.880859375,-0.212890625,0
COMB-C2,er_n10_p0.2_seed0,dense-high,512,0,depol-medium,0.01,1.09375,0.880859375,-0.212890625,0
COMB-C3,er_n10_p0.2_seed0,dense-high,512,0,depol-medium,0.05,1.09375,0.880859375,-0.212890625,0
COMB-C1,er_n10_p0.2_seed0,dense-high,512,0,depol-high,0.0,1.138671875,0.97265625,-0.166015625,0
COMB-C2,er_n10_p0.2_seed0,dense-high,512,0,depol-high,0.01,1.138671875,0.97265625,-0.166015625,0
COMB-C3,er_n10_p0.2_seed0,dense-high,512,0,depol-high,0.05,1.138671875,0.97265625,-0.166015625,0
COMB-C1,er_n10_p0.2_seed0,dense-high,512,1,ideal,0.0,1.015625,0.767578125,-0.248046875,0
COMB-C2,er_n10_p0.2_seed0,dense-high,512,1,ideal,0.01,1.015625,0.767578125,-0.248046875,0
COMB-C3,er_n10_p0.2_seed0,dense-high,512,1,ideal,0.05,1.015625,0.767578125,-0.248046875,0
COMB-C1,er_n10_p0.2_seed0,dense-high,512,1,depol-medium,0.0,1.09375,0.880859375,-0.212890625,0
COMB-C2,er_n10_p0.2_seed0,dense-high,512,1,depol-medium,0.01,1.09375,0.880859375,-0.212890625,0
COMB-C3,er_n10_p0.2_seed0,dense-high,512,1,depol-medium,0.05,1.09375,0.880859375,-0.212890625,0
COMB-C1,er_n10_p0.2_seed0,dense-high,512,1,depol-high,0.0,1.138671875,0.97265625,-0.166015625,0
COMB-C2,er_n10_p0.2_seed0,dense-high,512,1,depol-high,0.01,1.138671875,0.97265625,-0.166015625,0
COMB-C3,er_n10_p0.2_seed0,dense-high,512,1,depol-high,0.05,1.138671875,0.97265625,-0.166015625,0
COMB-C1,er_n10_p0.2_seed0,dense-high,512,2,ideal,0.0,0.974609375,0.697265625,-0.27734375,0
COMB-C2,er_n10_p0.2_seed0,dense-high,512,2,ideal,0.01,0.974609375,0.697265625,-0.27734375,0
COMB-C3,er_n10_p0.2_seed0,dense-high,512,2,ideal,0.05,0.974609375,0.697265625,-0.27734375,0
COMB-C1,er_n10_p0.2_seed0,dense-high,512,2,depol-medium,0.0,1.09375,0.876953125,-0.216796875,0
COMB-C2,er_n10_p0.2_seed0,dense-high,512,2,depol-medium,0.01,1.09375,0.876953125,-0.216796875,0
COMB-C3,er_n10_p0.2_seed0,dense-high,512,2,depol-medium,0.05,1.09375,0.876953125,-0.216796875,0
COMB-C1,er_n10_p0.2_seed0,dense-high,512,2,depol-high,0.0,1.138671875,0.96875,-0.169921875,0
COMB-C2,er_n10_p0.2_seed0,dense-high,512,2,depol-high,0.01,1.138671875,0.96875,-0.169921875,0
COMB-C3,er_n10_p0.2_seed0,dense-high,512,2,depol-high,0.05,1.138671875,0.96875,-0.169921875,0
COMB-C1,er_n10_p0.2_seed0,dense-high,1024,0,ideal,0.0,1.0244140625,0.75390625,-0.2705078125,0
COMB-C2,er_n10_p0.2_seed0,dense-high,1024,0,ideal,0.01,1.0244140625,0.75390625,-0.2705078125,0
COMB-C3,er_n10_p0.2_seed0,dense-high,1024,0,ideal,0.05,1.0244140625,0.75390625,-0.2705078125,0
COMB-C1,er_n10_p0.2_seed0,dense-high,1024,0,depol-medium,0.0,1.0634765625,0.853515625,-0.2099609375,0
COMB-C2,er_n10_p0.2_seed0,dense-high,1024,0,depol-medium,0.01,1.0634765625,0.853515625,-0.2099609375,0
COMB-C3,er_n10_p0.2_seed0,dense-high,1024,0,depol-medium,0.05,1.0634765625,0.853515625,-0.2099609375,0
COMB-C1,er_n10_p0.2_seed0,dense-high,1024,0,depol-high,0.0,1.1083984375,0.9599609375,-0.1484375,0
COMB-C2,er_n10_p0.2_seed0,dense-high,1024,0,depol-high,0.01,1.1083984375,0.9599609375,-0.1484375,0
COMB-C3,er_n10_p0.2_seed0,dense-high,1024,0,depol-high,0.05,1.1083984375,0.9599609375,-0.1484375,0
COMB-C1,er_n10_p0.2_seed0,dense-high,1024,1,ideal,0.0,1.001953125,0.7490234375,-0.2529296875,0
COMB-C2,er_n10_p0.2_seed0,dense-high,1024,1,ideal,0.01,1.001953125,0.7490234375,-0.2529296875,0
COMB-C3,er_n10_p0.2_seed0,dense-high,1024,1,ideal,0.05,1.001953125,0.7490234375,-0.2529296875,0
COMB-C1,er_n10_p0.2_seed0,dense-high,1024,1,depol-medium,0.0,1.0634765625,0.8515625,-0.2119140625,0
COMB-C2,er_n10_p0.2_seed0,dense-high,1024,1,depol-medium,0.01,1.0634765625,0.8515625,-0.2119140625,0
COMB-C3,er_n10_p0.2_seed0,dense-high,1024,1,depol-medium,0.05,1.0634765625,0.8515625,-0.2119140625,0
COMB-C1,er_n10_p0.2_seed0,dense-high,1024,1,depol-high,0.0,1.1083984375,0.9580078125,-0.150390625,0
COMB-C2,er_n10_p0.2_seed0,dense-high,1024,1,depol-high,0.01,1.1083984375,0.9580078125,-0.150390625,0
COMB-C3,er_n10_p0.2_seed0,dense-high,1024,1,depol-high,0.05,1.1083984375,0.9580078125,-0.150390625,0
COMB-C1,er_n10_p0.2_seed0,dense-high,1024,2,ideal,0.0,1.009765625,0.736328125,-0.2734375,0
COMB-C2,er_n10_p0.2_seed0,dense-high,1024,2,ideal,0.01,1.009765625,0.736328125,-0.2734375,0
COMB-C3,er_n10_p0.2_seed0,dense-high,1024,2,ideal,0.05,1.009765625,0.736328125,-0.2734375,0
COMB-C1,er_n10_p0.2_seed0,dense-high,1024,2,depol-medium,0.0,1.0625,0.849609375,-0.212890625,0
COMB-C2,er_n10_p0.2_seed0,dense-high,1024,2,depol-medium,0.01,1.0625,0.849609375,-0.212890625,0
COMB-C3,er_n10_p0.2_seed0,dense-high,1024,2,depol-medium,0.05,1.0625,0.849609375,-0.212890625,0
COMB-C1,er_n10_p0.2_seed0,dense-high,1024,2,depol-high,0.0,1.107421875,0.9560546875,-0.1513671875,0
COMB-C2,er_n10_p0.2_seed0,dense-high,1024,2,depol-high,0.01,1.107421875,0.9560546875,-0.1513671875,0
COMB-C3,er_n10_p0.2_seed0,dense-high,1024,2,depol-high,0.05,1.107421875,0.9560546875,-0.1513671875,0
COMB-C1,er_n10_p0.2_seed0,constrained-basis,512,0,ideal,0.0,1.06640625,0.77734375,-0.2890625,0
COMB-C2,er_n10_p0.2_seed0,constrained-basis,512,0,ideal,0.01,1.06640625,0.77734375,-0.2890625,0
COMB-C3,er_n10_p0.2_seed0,constrained-basis,512,0,ideal,0.05,1.06640625,0.77734375,-0.2890625,0
COMB-C1,er_n10_p0.2_seed0,constrained-basis,512,0,depol-medium,0.0,1.064453125,0.896484375,-0.16796875,0
COMB-C2,er_n10_p0.2_seed0,constrained-basis,512,0,depol-medium,0.01,1.064453125,0.896484375,-0.16796875,0
COMB-C3,er_n10_p0.2_seed0,constrained-basis,512,0,depol-medium,0.05,1.064453125,0.896484375,-0.16796875,0
COMB-C1,er_n10_p0.2_seed0,constrained-basis,512,0,depol-high,0.0,1.177734375,1.12890625,-0.048828125,0
COMB-C2,er_n10_p0.2_seed0,constrained-basis,512,0,depol-high,0.01,1.177734375,1.12890625,-0.048828125,0
COMB-C3,er_n10_p0.2_seed0,constrained-basis,512,0,depol-high,0.05,1.177734375,1.12890625,-0.048828125,0
COMB-C1,er_n10_p0.2_seed0,constrained-basis,512,1,ideal,0.0,1.015625,0.767578125,-0.248046875,0
COMB-C2,er_n10_p0.2_seed0,constrained-basis,512,1,ideal,0.01,1.015625,0.767578125,-0.248046875,0
COMB-C3,er_n10_p0.2_seed0,constrained-basis,512,1,ideal,0.05,1.015625,0.767578125,-0.248046875,0
COMB-C1,er_n10_p0.2_seed0,constrained-basis,512,1,depol-medium,0.0,1.0625,0.896484375,-0.166015625,0
COMB-C2,er_n10_p0.2_seed0,constrained-basis,512,1,depol-medium,0.01,1.0625,0.896484375,-0.166015625,0
COMB-C3,er_n10_p0.2_seed0,constrained-basis,512,1,depol-medium,0.05,1.0625,0.896484375,-0.166015625,0
COMB-C1,er_n10_p0.2_seed0,constrained-basis,512,1,depol-high,0.0,1.17578125,1.1328125,-0.04296875,0
COMB-C2,er_n10_p0.2_seed0,constrained-basis,512,1,depol-high,0.01,1.17578125,1.1328125,-0.04296875,0
COMB-C3,er_n10_p0.2_seed0,constrained-basis,512,1,depol-high,0.05,1.17578125,1.1328125,-0.04296875,0
COMB-C1,er_n10_p0.2_seed0,constrained-basis,512,2,ideal,0.0,0.974609375,0.697265625,-0.27734375,0
COMB-C2,er_n10_p0.2_seed0,constrained-basis,512,2,ideal,0.01,0.974609375,0.697265625,-0.27734375,0
COMB-C3,er_n10_p0.2_seed0,constrained-basis,512,2,ideal,0.05,0.974609375,0.697265625,-0.27734375,0
COMB-C1,er_n10_p0.2_seed0,constrained-basis,512,2,depol-medium,0.0,1.064453125,0.896484375,-0.16796875,0
COMB-C2,er_n10_p0.2_seed0,constrained-basis,512,2,depol-medium,0.01,1.064453125,0.896484375,-0.16796875,0
COMB-C3,er_n10_p0.2_seed0,constrained-basis,512,2,depol-medium,0.05,1.064453125,0.896484375,-0.16796875,0
COMB-C1,er_n10_p0.2_seed0,constrained-basis,512,2,depol-high,0.0,1.177734375,1.130859375,-0.046875,0
COMB-C2,er_n10_p0.2_seed0,constrained-basis,512,2,depol-high,0.01,1.177734375,1.130859375,-0.046875,0
COMB-C3,er_n10_p0.2_seed0,constrained-basis,512,2,depol-high,0.05,1.177734375,1.130859375,-0.046875,0
COMB-C1,er_n10_p0.2_seed0,constrained-basis,1024,0,ideal,0.0,1.0244140625,0.75390625,-0.2705078125,0
COMB-C2,er_n10_p0.2_seed0,constrained-basis,1024,0,ideal,0.01,1.0244140625,0.75390625,-0.2705078125,0
COMB-C3,er_n10_p0.2_seed0,constrained-basis,1024,0,ideal,0.05,1.0244140625,0.75390625,-0.2705078125,0
COMB-C1,er_n10_p0.2_seed0,constrained-basis,1024,0,depol-medium,0.0,1.0419921875,0.9306640625,-0.111328125,0
COMB-C2,er_n10_p0.2_seed0,constrained-basis,1024,0,depol-medium,0.01,1.0419921875,0.9306640625,-0.111328125,0
COMB-C3,er_n10_p0.2_seed0,constrained-basis,1024,0,depol-medium,0.05,1.0419921875,0.9306640625,-0.111328125,0
COMB-C1,er_n10_p0.2_seed0,constrained-basis,1024,0,depol-high,0.0,1.150390625,1.1513671875,0.0009765625,1
COMB-C2,er_n10_p0.2_seed0,constrained-basis,1024,0,depol-high,0.01,1.150390625,1.1513671875,0.0009765625,0
COMB-C3,er_n10_p0.2_seed0,constrained-basis,1024,0,depol-high,0.05,1.150390625,1.1513671875,0.0009765625,0
COMB-C1,er_n10_p0.2_seed0,constrained-basis,1024,1,ideal,0.0,1.001953125,0.7490234375,-0.2529296875,0
COMB-C2,er_n10_p0.2_seed0,constrained-basis,1024,1,ideal,0.01,1.001953125,0.7490234375,-0.2529296875,0
COMB-C3,er_n10_p0.2_seed0,constrained-basis,1024,1,ideal,0.05,1.001953125,0.7490234375,-0.2529296875,0
COMB-C1,er_n10_p0.2_seed0,constrained-basis,1024,1,depol-medium,0.0,1.0419921875,0.931640625,-0.1103515625,0
COMB-C2,er_n10_p0.2_seed0,constrained-basis,1024,1,depol-medium,0.01,1.0419921875,0.931640625,-0.1103515625,0
COMB-C3,er_n10_p0.2_seed0,constrained-basis,1024,1,depol-medium,0.05,1.0419921875,0.931640625,-0.1103515625,0
COMB-C1,er_n10_p0.2_seed0,constrained-basis,1024,1,depol-high,0.0,1.150390625,1.1533203125,0.0029296875,1
COMB-C2,er_n10_p0.2_seed0,constrained-basis,1024,1,depol-high,0.01,1.150390625,1.1533203125,0.0029296875,0
COMB-C3,er_n10_p0.2_seed0,constrained-basis,1024,1,depol-high,0.05,1.150390625,1.1533203125,0.0029296875,0
COMB-C1,er_n10_p0.2_seed0,constrained-basis,1024,2,ideal,0.0,1.009765625,0.736328125,-0.2734375,0
COMB-C2,er_n10_p0.2_seed0,constrained-basis,1024,2,ideal,0.01,1.009765625,0.736328125,-0.2734375,0
COMB-C3,er_n10_p0.2_seed0,constrained-basis,1024,2,ideal,0.05,1.009765625,0.736328125,-0.2734375,0
COMB-C1,er_n10_p0.2_seed0,constrained-basis,1024,2,depol-medium,0.0,1.0419921875,0.931640625,-0.1103515625,0
COMB-C2,er_n10_p0.2_seed0,constrained-basis,1024,2,depol-medium,0.01,1.0419921875,0.931640625,-0.1103515625,0
COMB-C3,er_n10_p0.2_seed0,constrained-basis,1024,2,depol-medium,0.05,1.0419921875,0.931640625,-0.1103515625,0
COMB-C1,er_n10_p0.2_seed0,constrained-basis,1024,2,depol-high,0.0,1.150390625,1.15234375,0.001953125,1
COMB-C2,er_n10_p0.2_seed0,constrained-basis,1024,2,depol-high,0.01,1.150390625,1.15234375,0.001953125,0
COMB-C3,er_n10_p0.2_seed0,constrained-basis,1024,2,depol-high,0.05,1.150390625,1.15234375,0.001953125,0
COMB-C1,er_n10_p0.2_seed1,default-low,512,0,ideal,0.0,4.291015625,4.060546875,-0.23046875,0
COMB-C2,er_n10_p0.2_seed1,default-low,512,0,ideal,0.01,4.291015625,4.060546875,-0.23046875,0
COMB-C3,er_n10_p0.2_seed1,default-low,512,0,ideal,0.05,4.291015625,4.060546875,-0.23046875,0
COMB-C1,er_n10_p0.2_seed1,default-low,512,0,depol-medium,0.0,4.388671875,4.091796875,-0.296875,0
COMB-C2,er_n10_p0.2_seed1,default-low,512,0,depol-medium,0.01,4.388671875,4.091796875,-0.296875,0
COMB-C3,er_n10_p0.2_seed1,default-low,512,0,depol-medium,0.05,4.388671875,4.091796875,-0.296875,0
COMB-C1,er_n10_p0.2_seed1,default-low,512,0,depol-high,0.0,4.509765625,4.23828125,-0.271484375,0
COMB-C2,er_n10_p0.2_seed1,default-low,512,0,depol-high,0.01,4.509765625,4.23828125,-0.271484375,0
COMB-C3,er_n10_p0.2_seed1,default-low,512,0,depol-high,0.05,4.509765625,4.23828125,-0.271484375,0
COMB-C1,er_n10_p0.2_seed1,default-low,512,1,ideal,0.0,4.283203125,4.0625,-0.220703125,0
COMB-C2,er_n10_p0.2_seed1,default-low,512,1,ideal,0.01,4.283203125,4.0625,-0.220703125,0
COMB-C3,er_n10_p0.2_seed1,default-low,512,1,ideal,0.05,4.283203125,4.0625,-0.220703125,0
COMB-C1,er_n10_p0.2_seed1,default-low,512,1,depol-medium,0.0,4.390625,4.091796875,-0.298828125,0
COMB-C2,er_n10_p0.2_seed1,default-low,512,1,depol-medium,0.01,4.390625,4.091796875,-0.298828125,0
COMB-C3,er_n10_p0.2_seed1,default-low,512,1,depol-medium,0.05,4.390625,4.091796875,-0.298828125,0
COMB-C1,er_n10_p0.2_seed1,default-low,512,1,depol-high,0.0,4.51171875,4.236328125,-0.275390625,0
COMB-C2,er_n10_p0.2_seed1,default-low,512,1,depol-high,0.01,4.51171875,4.236328125,-0.275390625,0
COMB-C3,er_n10_p0.2_seed1,default-low,512,1,depol-high,0.05,4.51171875,4.236328125,-0.275390625,0
COMB-C1,er_n10_p0.2_seed1,default-low,512,2,ideal,0.0,4.328125,4.029296875,-0.298828125,0
COMB-C2,er_n10_p0.2_seed1,default-low,512,2,ideal,0.01,4.328125,4.029296875,-0.298828125,0
COMB-C3,er_n10_p0.2_seed1,default-low,512,2,ideal,0.05,4.328125,4.029296875,-0.298828125,0
COMB-C1,er_n10_p0.2_seed1,default-low,512,2,depol-medium,0.0,4.390625,4.09375,-0.296875,0
COMB-C2,er_n10_p0.2_seed1,default-low,512,2,depol-medium,0.01,4.390625,4.09375,-0.296875,0
COMB-C3,er_n10_p0.2_seed1,default-low,512,2,depol-medium,0.05,4.390625,4.09375,-0.296875,0
COMB-C1,er_n10_p0.2_seed1,default-low,512,2,depol-high,0.0,4.51171875,4.236328125,-0.275390625,0
COMB-C2,er_n10_p0.2_seed1,default-low,512,2,depol-high,0.01,4.51171875,4.236328125,-0.275390625,0
COMB-C3,er_n10_p0.2_seed1,default-low,512,2,depol-high,0.05,4.51171875,4.236328125,-0.275390625,0
COMB-C1,er_n10_p0.2_seed1,default-low,1024,0,ideal,0.0,4.306640625,4.0048828125,-0.3017578125,0
COMB-C2,er_n10_p0.2_seed1,default-low,1024,0,ideal,0.01,4.306640625,4.0048828125,-0.3017578125,0
COMB-C3,er_n10_p0.2_seed1,default-low,1024,0,ideal,0.05,4.306640625,4.0048828125,-0.3017578125,0
COMB-C1,er_n10_p0.2_seed1,default-low,1024,0,depol-medium,0.0,4.3984375,4.1708984375,-0.2275390625,0
COMB-C2,er_n10_p0.2_seed1,default-low,1024,0,depol-medium,0.01,4.3984375,4.1708984375,-0.2275390625,0
COMB-C3,er_n10_p0.2_seed1,default-low,1024,0,depol-medium,0.05,4.3984375,4.1708984375,-0.2275390625,0
COMB-C1,er_n10_p0.2_seed1,default-low,1024,0,depol-high,0.0,4.482421875,4.337890625,-0.14453125,0
COMB-C2,er_n10_p0.2_seed1,default-low,1024,0,depol-high,0.01,4.482421875,4.337890625,-0.14453125,0
COMB-C3,er_n10_p0.2_seed1,default-low,1024,0,depol-high,0.05,4.482421875,4.337890625,-0.14453125,0
COMB-C1,er_n10_p0.2_seed1,default-low,1024,1,ideal,0.0,4.2958984375,4.03515625,-0.2607421875,0
COMB-C2,er_n10_p0.2_seed1,default-low,1024,1,ideal,0.01,4.2958984375,4.03515625,-0.2607421875,0
COMB-C3,er_n10_p0.2_seed1,default-low,1024,1,ideal,0.05,4.2958984375,4.03515625,-0.2607421875,0
COMB-C1,er_n10_p0.2_seed1,default-low,1024,1,depol-medium,0.0,4.3994140625,4.1689453125,-0.23046875,0
COMB-C2,er_n10_p0.2_seed1,default-low,1024,1,depol-medium,0.01,4.3994140625,4.1689453125,-0.23046875,0
COMB-C3,er_n10_p0.2_seed1,default-low,1024,1,depol-medium,0.05,4.3994140625,4.1689453125,-0.23046875,0
COMB-C1,er_n10_p0.2_seed1,default-low,1024,1,depol-high,0.0,4.4833984375,4.3408203125,-0.142578125,0
COMB-C2,er_n10_p0.2_seed1,default-low,1024,1,depol-high,0.01,4.4833984375,4.3408203125,-0.142578125,0
COMB-C3,er_n10_p0.2_seed1,default-low,1024,1,depol-high,0.05,4.4833984375,4.3408203125,-0.142578125,0
COMB-C1,er_n10_p0.2_seed1,default-low,1024,2,ideal,0.0,4.34375,3.9638671875,-0.3798828125,0
COMB-C2,er_n10_p0.2_seed1,default-low,1024,2,ideal,0.01,4.34375,3.9638671875,-0.3798828125,0
COMB-C3,er_n10_p0.2_seed1,default-low,1024,2,ideal,0.05,4.34375,3.9638671875,-0.3798828125,0
COMB-C1,er_n10_p0.2_seed1,default-low,1024,2,depol-medium,0.0,4.396484375,4.171875,-0.224609375,0
COMB-C2,er_n10_p0.2_seed1,default-low,1024,2,depol-medium,0.01,4.396484375,4.171875,-0.224609375,0
COMB-C3,er_n10_p0.2_seed1,default-low,1024,2,depol-medium,0.05,4.396484375,4.171875,-0.224609375,0
COMB-C1,er_n10_p0.2_seed1,default-low,1024,2,depol-high,0.0,4.48046875,4.3427734375,-0.1376953125,0
COMB-C2,er_n10_p0.2_seed1,default-low,1024,2,depol-high,0.01,4.48046875,4.3427734375,-0.1376953125,0
COMB-C3,er_n10_p0.2_seed1,default-low,1024,2,depol-high,0.05,4.48046875,4.3427734375,-0.1376953125,0
COMB-C1,er_n10_p0.2_seed1,sabre-mid,512,0,ideal,0.0,4.291015625,4.060546875,-0.23046875,0
COMB-C2,er_n10_p0.2_seed1,sabre-mid,512,0,ideal,0.01,4.291015625,4.060546875,-0.23046875,0
COMB-C3,er_n10_p0.2_seed1,sabre-mid,512,0,ideal,0.05,4.291015625,4.060546875,-0.23046875,0
COMB-C1,er_n10_p0.2_seed1,sabre-mid,512,0,depol-medium,0.0,4.41015625,4.123046875,-0.287109375,0
COMB-C2,er_n10_p0.2_seed1,sabre-mid,512,0,depol-medium,0.01,4.41015625,4.123046875,-0.287109375,0
COMB-C3,er_n10_p0.2_seed1,sabre-mid,512,0,depol-medium,0.05,4.41015625,4.123046875,-0.287109375,0
COMB-C1,er_n10_p0.2_seed1,sabre-mid,512,0,depol-high,0.0,4.435546875,4.353515625,-0.08203125,0
COMB-C2,er_n10_p0.2_seed1,sabre-mid,512,0,depol-high,0.01,4.435546875,4.353515625,-0.08203125,0
COMB-C3,er_n10_p0.2_seed1,sabre-mid,512,0,depol-high,0.05,4.435546875,4.353515625,-0.08203125,0
COMB-C1,er_n10_p0.2_seed1,sabre-mid,512,1,ideal,0.0,4.283203125,4.0625,-0.220703125,0
COMB-C2,er_n10_p0.2_seed1,sabre-mid,512,1,ideal,0.01,4.283203125,4.0625,-0.220703125,0
COMB-C3,er_n10_p0.2_seed1,sabre-mid,512,1,ideal,0.05,4.283203125,4.0625,-0.220703125,0
COMB-C1,er_n10_p0.2_seed1,sabre-mid,512,1,depol-medium,0.0,4.41015625,4.119140625,-0.291015625,0
COMB-C2,er_n10_p0.2_seed1,sabre-mid,512,1,depol-medium,0.01,4.41015625,4.119140625,-0.291015625,0
COMB-C3,er_n10_p0.2_seed1,sabre-mid,512,1,depol-medium,0.05,4.41015625,4.119140625,-0.291015625,0
COMB-C1,er_n10_p0.2_seed1,sabre-mid,512,1,depol-high,0.0,4.435546875,4.349609375,-0.0859375,0
COMB-C2,er_n10_p0.2_seed1,sabre-mid,512,1,depol-high,0.01,4.435546875,4.349609375,-0.0859375,0
COMB-C3,er_n10_p0.2_seed1,sabre-mid,512,1,depol-high,0.05,4.435546875,4.349609375,-0.0859375,0
COMB-C1,er_n10_p0.2_seed1,sabre-mid,512,2,ideal,0.0,4.328125,4.029296875,-0.298828125,0
COMB-C2,er_n10_p0.2_seed1,sabre-mid,512,2,ideal,0.01,4.328125,4.029296875,-0.298828125,0
COMB-C3,er_n10_p0.2_seed1,sabre-mid,512,2,ideal,0.05,4.328125,4.029296875,-0.298828125,0
COMB-C1,er_n10_p0.2_seed1,sabre-mid,512,2,depol-medium,0.0,4.4140625,4.11328125,-0.30078125,0
COMB-C2,er_n10_p0.2_seed1,sabre-mid,512,2,depol-medium,0.01,4.4140625,4.11328125,-0.30078125,0
COMB-C3,er_n10_p0.2_seed1,sabre-mid,512,2,depol-medium,0.05,4.4140625,4.11328125,-0.30078125,0
COMB-C1,er_n10_p0.2_seed1,sabre-mid,512,2,depol-high,0.0,4.439453125,4.33984375,-0.099609375,0
COMB-C2,er_n10_p0.2_seed1,sabre-mid,512,2,depol-high,0.01,4.439453125,4.33984375,-0.099609375,0
COMB-C3,er_n10_p0.2_seed1,sabre-mid,512,2,depol-high,0.05,4.439453125,4.33984375,-0.099609375,0
COMB-C1,er_n10_p0.2_seed1,sabre-mid,1024,0,ideal,0.0,4.306640625,4.0048828125,-0.3017578125,0
